frame_id,vehicle_id,class,x1,y1,x2,y2,confidence,zone,move_dx,move_dy,alignment,wrong_side
100,32,car,473.0,98.57,519.18,137.79,0.8826,,,,,0
100,22,bike,318.7,97.91,337.44,136.53,0.3798,,,,,0
100,350,bike,528.01,85.69,545.4,119.19,0.6901,,,,,0
100,449,bike,740.49,131.44,789.22,219.35,0.9019,main_carriageway,30.35,8.91,0.282,0
100,532,bike,111.55,168.27,129.78,205.18,0.3599,,,,,0
100,599,car,810.33,58.7,872.58,105.62,0.4183,,,,,0
100,621,bike,45.28,223.26,68.53,269.47,0.7749,opposite_carriageway,7.88,-7.33,0.681,0
100,714,bike,4.9,220.33,28.0,269.63,0.3214,opposite_carriageway,4.28,-7.57,0.87,0
100,740,car,577.4,79.63,610.98,118.65,0.3118,,,,,0
100,741,bike,546.38,80.45,565.51,111.39,0.3725,,,,,0
100,589,rickshaw,71.97,185.39,103.81,228.64,0.4864,opposite_carriageway,11.5,-11.36,0.703,0
100,515,bike,781.01,72.33,809.93,114.96,0.316,,,,,0
101,3,car,947.86,250.11,1280.0,545.12,0.9182,main_carriageway,31.09,52.89,0.862,0
101,9,car,590.58,151.55,738.44,285.58,0.9131,main_carriageway,10.01,12.55,0.782,0
101,10,car,427.14,285.94,645.53,496.53,0.9372,main_carriageway,28.68,38.66,0.803,0
101,13,bike,469.33,166.21,514.77,250.6,0.9133,main_carriageway,13.14,7.31,0.486,0
101,14,car,1077.38,61.15,1199.05,150.61,0.8321,,,,,0
101,15,bike,789.68,204.54,874.63,354.04,0.9169,main_carriageway,44.37,17.8,0.372,0
101,16,car,1184.05,64.11,1279.68,159.83,0.8349,,,,,0
101,18,car,858.2,58.16,975.04,126.98,0.873,,,,,0
101,23,car,599.01,97.6,673.78,160.84,0.9485,,,,,0
101,24,bike,804.79,96.74,844.11,168.48,0.8848,,,,,0
101,25,car,706.86,53.25,789.83,98.74,0.6528,,,,,0
101,27,bus,956.64,42.49,1033.18,109.68,0.5346,,,,,0
101,32,car,473.27,98.65,519.52,137.81,0.8822,,,,,0
101,22,bike,318.73,97.91,337.4,136.68,0.3852,,,,,0
101,350,bike,528.49,85.92,545.7,119.19,0.6884,,,,,0
101,449,bike,743.36,131.55,792.35,220.1,0.9023,main_carriageway,27.29,7.74,0.273,0
101,532,bike,111.69,168.08,129.9,205.12,0.3588,,,,,0
101,599,car,810.61,58.88,872.5,105.77,0.4131,,,,,0
101,621,bike,46.25,223.02,69.19,268.96,0.7688,opposite_carriageway,7.25,-5.46,0.601,0
101,714,bike,5.12,220.15,28.36,268.92,0.3035,opposite_carriageway,3.64,-6.11,0.859,0
101,740,car,577.66,79.32,611.53,118.58,0.308,,,,,0
101,741,bike,546.25,80.8,565.75,112.23,0.3728,,,,,0
101,589,rickshaw,72.18,185.27,104.08,228.24,0.4707,opposite_carriageway,7.52,-9.31,0.778,0
101,515,bike,781.1,72.07,809.74,114.07,0.3175,,,,,0
102,3,car,953.19,256.2,1280.0,561.21,0.9014,main_carriageway,18.71,55.97,0.948,0
102,9,car,592.84,152.12,742.28,287.99,0.9245,main_carriageway,10.98,11.33,0.718,0
102,10,car,430.19,291.67,656.32,510.26,0.9505,main_carriageway,27.78,41.16,0.829,0
102,13,bike,472.41,166.95,518.66,252.56,0.9333,main_carriageway,12.63,7.86,0.528,0
102,14,car,1077.11,61.08,1198.93,150.68,0.8453,,,,,0
102,15,bike,800.22,206.58,887.24,359.64,0.9139,main_carriageway,44.83,19.14,0.393,0
102,16,car,1183.95,64.19,1279.57,159.87,0.8442,,,,,0
102,18,car,859.13,58.28,975.16,127.09,0.8766,,,,,0
102,23,car,601.3,98.03,676.29,161.3,0.9616,,,,,0
102,24,bike,808.78,97.76,848.39,169.86,0.8387,,,,,0
102,25,car,706.79,53.18,790.19,98.89,0.6516,,,,,0
102,27,bus,956.7,42.5,1033.16,109.7,0.5445,,,,,0
102,32,car,474.08,99.17,521.11,138.86,0.8733,,,,,0
102,22,bike,318.96,98.35,337.51,137.11,0.3983,,,,,0
102,350,bike,529.71,87.19,546.67,119.78,0.7299,,,,,0
102,449,bike,748.46,132.35,798.53,223.15,0.8924,main_carriageway,25.45,8.59,0.32,0
102,532,bike,112.27,168.14,130.08,204.28,0.3873,,,,,0
102,599,car,809.3,59.14,871.95,106.87,0.4206,,,,,0
102,621,bike,47.68,221.07,70.38,266.68,0.7517,opposite_carriageway,6.66,-5.76,0.654,0
102,714,bike,5.93,219.11,29.79,268.16,0.4746,opposite_carriageway,3.94,-5.56,0.816,0
102,740,car,579.29,78.56,613.82,118.56,0.3221,,,,,0
102,741,bike,546.83,79.85,566.43,111.35,0.4904,,,,,0
102,589,rickshaw,72.33,184.72,104.72,228.08,0.5104,opposite_carriageway,7.56,-9.26,0.774,0
102,515,bike,781.11,72.1,809.04,112.84,0.4062,,,,,0
103,3,car,958.71,262.21,1280.0,583.61,0.9103,main_carriageway,15.96,73.42,0.977,0
103,9,car,595.67,154.94,747.29,293.06,0.9201,main_carriageway,14.16,15.16,0.731,0
103,10,car,432.99,297.02,669.64,526.71,0.9405,main_carriageway,32.93,53.37,0.851,0
103,13,bike,476.41,167.96,523.2,254.88,0.8944,main_carriageway,15.44,9.7,0.532,0
103,14,car,1077.06,61.06,1198.9,150.71,0.8478,,,,,0
103,15,bike,813.07,210.06,902.11,366.48,0.9098,main_carriageway,54.62,24.41,0.408,0
103,16,car,1183.87,64.15,1279.57,159.87,0.8426,,,,,0
103,18,car,861.19,58.53,975.4,126.78,0.8653,,,,,0
103,23,car,604.18,98.56,679.62,162.19,0.9568,,,,,0
103,24,bike,813.72,97.46,854.46,171.28,0.8802,,,,,0
103,25,car,705.61,52.92,790.63,99.57,0.65,,,,,0
103,27,bus,956.64,42.47,1033.11,109.73,0.4903,,,,,0
103,32,car,474.78,98.41,523.52,139.58,0.8804,,,,,0
103,22,bike,318.91,98.25,337.54,137.45,0.3947,,,,,0
103,350,bike,530.9,87.82,547.75,119.96,0.7739,,,,,0
103,449,bike,756.41,133.63,806.9,225.01,0.885,main_carriageway,30.87,9.66,0.299,0
103,532,bike,113.37,168.57,130.51,203.22,0.3512,,,,,0
103,599,car,808.39,59.27,871.64,107.79,0.4809,,,,,0
103,621,bike,49.76,220.67,72.1,265.17,0.7579,opposite_carriageway,7.92,-6.58,0.639,0
103,714,bike,6.54,218.32,31.05,267.57,0.4863,opposite_carriageway,4.65,-5.75,0.778,0
103,740,car,579.73,79.09,614.1,118.68,0.2996,,,,,0
103,741,bike,547.43,78.83,567.16,110.48,0.4832,,,,,0
103,589,rickshaw,72.71,183.58,105.82,227.65,0.5268,opposite_carriageway,7.19,-8.68,0.77,0
103,515,bike,780.73,71.79,808.92,112.76,0.4116,,,,,0
104,3,car,963.98,264.52,1280.0,592.12,0.9111,main_carriageway,15.5,69.36,0.976,0
104,9,car,596.81,156.0,749.05,294.93,0.9199,main_carriageway,13.11,14.41,0.74,0
104,10,car,434.27,299.02,674.39,532.92,0.9406,main_carriageway,27.5,49.8,0.875,0
104,13,bike,477.9,168.33,524.81,255.73,0.8946,main_carriageway,14.38,8.28,0.499,0
104,14,car,1077.04,61.05,1198.87,150.71,0.847,,,,,0
104,15,bike,817.75,211.38,907.6,369.02,0.9098,main_carriageway,48.77,21.31,0.4,0
104,16,car,1183.85,64.14,1279.58,159.87,0.8429,,,,,0
104,18,car,862.26,58.63,975.32,126.66,0.8656,,,,,0
104,23,car,605.2,98.76,680.81,162.5,0.957,,,,,0
104,24,bike,815.45,97.33,856.7,171.79,0.8796,,,,,0
104,25,car,705.21,52.83,790.77,99.83,0.6489,,,,,0
104,27,bus,956.63,42.46,1033.08,109.74,0.4931,,,,,0
104,32,car,475.0,98.01,524.49,139.84,0.8811,,,,,0
104,22,bike,318.92,98.18,337.53,137.56,0.3965,,,,,0
104,350,bike,531.3,88.04,548.18,120.02,0.7749,,,,,0
104,449,bike,759.29,134.11,809.97,225.66,0.8849,main_carriageway,27.99,8.41,0.288,0
104,532,bike,113.75,168.74,130.7,202.85,0.3559,,,,,0
104,599,car,808.15,59.32,871.48,108.23,0.4736,,,,,0
104,621,bike,50.42,220.58,72.72,264.66,0.7616,opposite_carriageway,7.03,-6.23,0.663,0
104,714,bike,6.57,218.04,31.68,267.41,0.487,,,,,0
104,740,rickshaw,580.9,78.94,615.47,118.76,0.2866,,,,,0
104,741,bike,547.62,78.46,567.42,110.13,0.4828,,,,,0
104,589,rickshaw,72.78,183.18,106.24,227.51,0.5268,,,,,0
104,515,bike,780.57,71.68,808.91,112.74,0.4039,,,,,0
105,3,car,974.44,272.71,1280.0,610.58,0.8874,main_carriageway,15.81,71.71,0.977,0
105,9,car,599.41,156.55,753.22,297.05,0.9198,main_carriageway,13.06,12.82,0.701,0
105,10,car,441.03,302.9,686.27,542.55,0.9323,main_carriageway,29.87,49.6,0.857,0
105,13,bike,481.57,170.21,528.22,257.15,0.8878,main_carriageway,14.19,7.39,0.462,0
105,14,car,1077.19,61.08,1198.8,150.63,0.8405,,,,,0
105,15,bike,828.2,213.82,920.73,376.4,0.9166,main_carriageway,47.24,24.06,0.454,0
105,16,car,1183.86,64.13,1279.61,159.87,0.8408,,,,,0
105,18,car,864.38,59.36,975.48,126.76,0.8588,,,,,0
105,23,car,608.34,99.11,684.52,163.31,0.9547,,,,,0
105,24,bike,822.1,100.61,862.75,173.85,0.8506,,,,,0
105,25,car,706.04,52.98,790.37,99.3,0.628,,,,,0
105,27,bus,956.69,42.48,1033.04,109.74,0.5441,,,,,0
105,32,car,475.92,98.53,525.82,140.76,0.8914,,,,,0
105,22,bike,319.29,99.57,337.52,138.35,0.4028,,,,,0
105,350,bike,532.69,88.61,549.45,120.18,0.7507,,,,,0
105,449,bike,765.84,135.89,817.39,228.91,0.8734,main_carriageway,26.76,9.56,0.336,0
105,532,bike,115.02,168.32,131.85,202.05,0.4827,,,,,0
105,599,car,808.34,59.49,871.71,108.94,0.3592,,,,,0
105,621,bike,52.46,218.6,74.98,263.04,0.698,opposite_carriageway,6.81,-6.43,0.686,0
105,714,bike,10.65,218.5,35.36,266.81,0.3079,opposite_carriageway,6.56,-2.82,0.395,0
105,740,rickshaw,582.38,79.61,616.56,118.96,0.3453,,,,,0
105,741,bike,548.44,78.07,568.34,109.86,0.4679,,,,,0
105,589,rickshaw,73.39,182.85,106.64,226.53,0.2946,,,,,0
105,515,bike,780.61,71.77,809.1,112.77,0.4347,,,,,0
106,3,car,994.48,284.48,1280.0,618.58,0.8454,main_carriageway,23.31,73.46,0.953,0
106,9,car,603.05,158.81,758.58,300.95,0.914,main_carriageway,16.31,15.37,0.686,0
106,10,car,444.8,309.53,704.73,565.24,0.9085,main_carriageway,38.43,68.71,0.873,0
106,13,bike,486.02,171.23,533.44,259.37,0.907,main_carriageway,17.68,8.77,0.444,0
106,14,car,1077.17,61.12,1198.54,150.51,0.8354,,,,,0
106,15,bike,842.68,216.59,937.26,382.12,0.9288,main_carriageway,57.82,28.08,0.437,0
106,16,car,1183.84,64.09,1279.63,159.86,0.8381,,,,,0
106,18,car,865.86,59.64,975.86,127.02,0.8464,,,,,0
106,23,car,612.12,100.58,688.11,164.3,0.9293,,,,,0
106,24,bike,827.77,99.56,870.01,175.53,0.8715,,,,,0
106,25,car,705.35,52.98,790.46,99.77,0.6046,,,,,0
106,27,bus,956.66,42.51,1032.92,109.76,0.5448,,,,,0
106,32,car,476.49,98.92,527.19,141.91,0.8687,,,,,0
106,22,bike,319.73,101.09,337.69,139.44,0.601,,,,,0
106,350,bike,533.8,88.9,550.74,120.65,0.686,,,,,0
106,449,bike,773.78,136.63,826.33,231.57,0.9072,main_carriageway,32.2,11.47,0.336,0
106,532,bike,116.19,167.6,133.21,201.67,0.5408,,,,,0
106,599,car,809.23,59.63,871.28,108.29,0.3855,,,,,0
106,621,bike,53.65,214.83,77.13,261.13,0.76,opposite_carriageway,7.67,-7.83,0.714,0
106,740,rickshaw,583.63,80.21,617.69,119.41,0.4685,,,,,0
106,741,bike,548.97,77.57,569.23,109.93,0.4774,,,,,0
106,589,rickshaw,74.85,182.99,107.78,225.43,0.3151,,,,,0
106,515,bike,780.7,71.91,809.23,112.73,0.4026,,,,,0
107,3,car,1005.56,289.17,1280.0,621.37,0.8468,main_carriageway,26.18,60.16,0.917,0
107,9,car,604.41,159.57,760.55,302.36,0.9145,main_carriageway,14.92,14.37,0.694,0
107,10,car,446.75,312.02,711.17,573.73,0.9082,main_carriageway,35.71,63.47,0.872,0
107,13,bike,487.6,171.61,535.35,260.17,0.9074,main_carriageway,15.94,7.61,0.431,0
107,14,car,1077.2,61.13,1198.45,150.46,0.8348,,,,,0
107,15,bike,847.93,217.61,943.44,384.2,0.9289,main_carriageway,51.95,24.56,0.427,0
107,16,car,1183.88,64.08,1279.67,159.85,0.8379,,,,,0
107,18,car,866.73,59.76,975.7,127.1,0.8459,,,,,0
107,23,car,613.44,101.19,689.48,164.64,0.9297,,,,,0
107,24,bike,829.81,99.19,872.64,176.13,0.8699,,,,,0
107,25,car,705.11,52.98,790.47,99.94,0.6038,,,,,0
107,27,bus,956.67,42.53,1032.85,109.76,0.5457,,,,,0
107,32,car,476.72,99.09,527.63,142.33,0.8689,,,,,0
107,22,bike,319.91,101.63,337.73,139.84,0.5997,,,,,0
107,350,bike,534.17,88.99,551.23,120.83,0.6867,,,,,0
107,449,bike,776.67,136.84,829.59,232.54,0.9059,main_carriageway,29.63,9.39,0.302,0
107,532,bike,116.59,167.34,133.73,201.6,0.5381,,,,,0
107,599,car,809.66,59.7,871.03,108.04,0.3826,,,,,0
107,621,bike,54.05,213.47,77.88,260.45,0.7569,opposite_carriageway,6.94,-6.23,0.668,0
107,740,rickshaw,584.07,80.42,618.09,119.57,0.4731,,,,,0
107,741,bike,549.15,77.41,569.54,109.96,0.4779,,,,,0
107,589,rickshaw,75.21,183.05,108.32,225.03,0.3034,,,,,0
107,515,bike,780.69,71.97,809.32,112.74,0.4021,,,,,0
108,3,car,1027.05,297.18,1280.0,615.73,0.8788,main_carriageway,34.17,32.12,0.685,0
108,9,car,606.84,162.16,764.42,306.22,0.9093,main_carriageway,14.15,13.16,0.681,0
108,10,car,447.66,317.27,728.84,598.06,0.8957,main_carriageway,36.93,71.35,0.888,0
108,13,bike,491.47,173.55,538.96,261.19,0.9116,main_carriageway,15.41,6.31,0.379,0
108,14,car,1077.24,61.12,1198.19,150.34,0.8344,,,,,0
108,15,bike,860.63,221.35,957.6,389.6,0.9092,main_carriageway,51.52,23.12,0.409,0
108,16,car,1183.32,63.8,1279.47,159.86,0.8273,,,,,0
108,18,car,869.02,60.48,975.72,126.92,0.8273,,,,,0
108,23,car,615.94,102.12,692.84,166.1,0.9234,,,,,0
108,24,bike,836.03,102.55,877.66,177.16,0.8435,,,,,0
108,25,car,706.05,52.89,790.13,99.16,0.6084,,,,,0
108,27,bus,956.35,42.45,1032.57,109.68,0.5589,,,,,0
108,32,car,477.33,99.2,528.23,142.51,0.8501,,,,,0
108,22,bike,320.09,102.19,337.68,140.02,0.5523,,,,,0
108,350,bike,534.85,90.0,552.04,121.88,0.6132,,,,,0
108,449,bike,784.03,138.49,837.54,235.1,0.8961,main_carriageway,29.13,10.09,0.327,0
108,532,bike,116.9,167.87,133.87,201.68,0.434,,,,,0
108,599,car,810.35,59.76,870.89,107.4,0.3607,,,,,0
108,621,bike,54.81,211.5,79.04,259.27,0.718,opposite_carriageway,6.0,-5.9,0.701,0
108,740,rickshaw,586.08,80.89,619.61,119.27,0.336,,,,,0
108,741,bike,549.66,78.48,569.39,109.91,0.4126,,,,,0
108,589,rickshaw,75.72,183.26,108.57,224.27,0.3298,,,,,0
108,515,bike,780.6,71.94,809.44,112.95,0.3324,,,,,0
108,714,bike,17.38,213.41,42.27,262.41,0.3157,opposite_carriageway,13.09,-6.51,0.445,0
109,3,car,1055.07,309.95,1280.0,610.42,0.8287,main_carriageway,45.54,18.3,0.373,0
109,9,car,611.08,166.32,767.97,309.41,0.8883,main_carriageway,16.6,14.48,0.657,0
109,10,car,459.69,325.26,741.99,607.88,0.9199,main_carriageway,46.51,74.96,0.85,0
109,13,bike,495.76,174.57,543.93,263.61,0.9181,main_carriageway,18.49,7.88,0.392,0
109,14,car,1077.54,61.19,1197.99,150.28,0.8215,,,,,0
109,15,bike,876.41,224.74,975.73,396.23,0.9067,main_carriageway,63.39,27.21,0.394,0
109,16,car,1183.28,63.91,1279.4,159.87,0.8271,,,,,0
109,18,car,867.12,59.59,974.19,126.58,0.8285,,,,,0
109,23,car,618.07,102.02,696.7,167.39,0.9338,,,,,0
109,24,bike,842.1,102.45,884.89,178.97,0.8589,,,,,0
109,25,car,706.4,52.87,789.97,98.87,0.5415,,,,,0
109,27,bus,956.43,42.4,1032.67,109.74,0.5636,,,,,0
109,32,car,477.57,98.85,529.09,142.82,0.8427,,,,,0
109,22,bike,320.12,103.21,337.71,141.11,0.6086,,,,,0
109,350,bike,535.48,90.72,552.95,122.94,0.4176,,,,,0
109,449,bike,792.5,139.72,847.2,238.47,0.8853,main_carriageway,35.22,12.81,0.342,0
109,532,bike,116.91,165.8,134.84,201.58,0.4498,,,,,0
109,599,car,810.45,60.02,870.9,107.45,0.3161,,,,,0
109,621,bike,56.62,211.07,80.17,257.67,0.6265,opposite_carriageway,6.82,-6.99,0.716,0
109,740,rickshaw,588.5,80.81,622.41,119.32,0.328,,,,,0
109,741,bike,551.07,80.04,569.62,109.76,0.4118,,,,,0
109,589,rickshaw,75.8,182.97,109.2,224.28,0.3373,,,,,0
109,515,bike,780.58,72.35,809.24,113.03,0.2953,,,,,0
110,3,car,1068.15,314.6,1280.0,607.98,0.8286,main_carriageway,46.86,-2.6,-0.055,0
110,9,car,612.56,167.9,769.29,310.53,0.8881,main_carriageway,14.61,13.48,0.678,0
110,10,car,464.66,328.34,746.75,611.38,0.9196,main_carriageway,42.06,68.83,0.853,0
110,13,bike,497.34,174.89,545.68,264.38,0.9185,main_carriageway,16.62,7.23,0.399,0
110,14,car,1077.73,61.21,1197.83,150.27,0.8212,,,,,0
110,15,bike,882.07,225.98,982.49,398.63,0.9064,main_carriageway,57.81,22.23,0.359,0
110,16,car,1183.24,63.95,1279.39,159.87,0.8265,,,,,0
110,18,car,866.71,59.26,973.58,126.44,0.8269,,,,,0
110,23,car,618.77,101.99,698.07,167.86,0.9337,,,,,0
110,24,bike,844.24,102.41,887.5,179.62,0.8591,,,,,0
110,25,car,706.37,52.75,790.02,98.83,0.5437,,,,,0
110,27,bus,956.5,42.38,1032.71,109.78,0.5644,,,,,0
110,32,car,477.67,98.66,529.37,142.91,0.8421,,,,,0
110,22,bike,320.13,103.56,337.71,141.5,0.6086,,,,,0
110,350,bike,535.67,90.99,553.29,123.32,0.4164,,,,,0
110,449,bike,795.64,140.22,850.75,239.7,0.8847,main_carriageway,31.58,10.79,0.323,0
110,532,bike,116.92,165.19,135.15,201.56,0.451,,,,,0
110,599,car,810.4,60.06,870.93,107.44,0.3208,,,,,0
110,621,bike,57.28,210.99,80.49,257.07,0.6219,opposite_carriageway,5.16,-5.97,0.756,0
110,740,rickshaw,589.28,80.76,623.47,119.29,0.3298,,,,,0
110,741,bike,551.6,80.61,569.66,109.71,0.4118,,,,,0
110,589,rickshaw,75.71,182.88,109.49,224.31,0.3294,,,,,0
110,515,bike,780.54,72.49,809.18,113.06,0.3006,,,,,0
110,826,car,586.77,79.85,624.54,118.8,0.3184,,,,,0
111,3,car,1091.25,326.08,1280.0,608.98,0.7743,main_carriageway,48.38,-9.6,-0.195,0
111,9,car,613.93,167.94,775.78,315.35,0.9036,main_carriageway,14.04,14.4,0.716,0
111,10,car,475.31,333.41,759.07,617.55,0.8941,main_carriageway,42.43,52.31,0.777,0
111,13,bike,500.6,175.55,549.92,266.85,0.9379,main_carriageway,15.53,7.48,0.434,0
111,14,car,1077.54,61.01,1197.81,150.34,0.8273,,,,,0
111,15,bike,894.37,228.45,998.03,405.89,0.9084,main_carriageway,56.23,23.77,0.389,0
111,16,car,1183.17,63.85,1279.47,159.88,0.8409,,,,,0
111,18,car,866.01,59.03,971.81,125.54,0.8504,,,,,0
111,23,car,622.05,102.44,702.3,169.06,0.9368,,,,,0
111,24,bike,850.45,104.69,893.52,181.27,0.8905,main_carriageway,23.1,5.74,0.241,0
111,25,car,706.28,52.56,790.27,98.88,0.6287,,,,,0
111,27,bus,956.32,42.35,1032.58,109.8,0.5722,,,,,0
111,32,car,479.02,99.47,530.25,143.38,0.8373,,,,,0
111,22,bike,320.32,104.65,337.65,142.02,0.5822,,,,,0
111,350,bike,536.72,90.83,554.04,122.47,0.3682,,,,,0
111,449,bike,803.18,142.34,858.71,242.56,0.9091,main_carriageway,30.89,10.99,0.335,0
111,532,bike,116.85,164.62,135.24,201.27,0.3727,,,,,0
111,599,car,811.21,59.87,871.02,106.48,0.2517,,,,,0
111,621,bike,60.19,212.12,82.4,255.98,0.2953,opposite_carriageway,5.91,-5.15,0.657,0
111,740,rickshaw,589.44,80.54,624.39,119.71,0.3152,,,,,0
111,741,bike,551.89,81.2,570.0,110.53,0.4253,,,,,0
111,515,bike,780.39,72.19,809.34,113.13,0.2846,,,,,0
111,826,car,587.11,80.04,625.27,119.42,0.3063,,,,,0
112,3,car,1117.81,342.14,1280.0,612.32,0.696,main_carriageway,56.12,-9.05,-0.159,0
112,9,car,617.72,170.15,781.79,319.42,0.9217,main_carriageway,17.27,17.06,0.703,0
112,10,car,488.04,340.31,774.31,624.0,0.906,main_carriageway,52.21,50.27,0.694,0
112,13,bike,504.51,176.25,555.11,269.77,0.9249,main_carriageway,18.33,9.6,0.464,0
112,14,car,1077.82,60.98,1197.9,150.34,0.8171,,,,,0
112,15,bike,910.54,231.57,1018.62,416.08,0.9284,main_carriageway,68.89,31.88,0.42,0
112,16,car,1183.12,63.79,1279.52,159.89,0.8352,,,,,0
112,18,car,870.96,60.33,972.34,124.16,0.7785,,,,,0
112,23,car,625.69,103.03,706.86,170.28,0.9205,,,,,0
112,24,bike,857.21,104.68,901.57,183.45,0.8931,main_carriageway,28.17,7.32,0.252,0
112,25,car,706.32,52.55,790.36,98.94,0.6522,,,,,0
112,27,bus,956.22,42.37,1032.49,109.85,0.5738,,,,,0
112,32,car,480.18,100.67,531.04,144.2,0.8622,,,,,0
112,22,bike,320.36,104.93,337.81,142.56,0.6023,,,,,0
112,350,bike,537.45,89.99,555.1,122.06,0.3737,,,,,0
112,449,bike,812.97,144.68,868.95,245.4,0.8984,main_carriageway,37.83,12.86,0.322,0
112,532,bike,115.45,163.61,133.85,200.26,0.2962,,,,,0
112,740,rickshaw,590.39,79.56,626.39,119.74,0.2309,,,,,0
112,741,bike,552.14,80.22,571.0,110.92,0.4929,,,,,0
112,515,bike,780.22,71.81,809.56,113.25,0.3297,,,,,0
112,826,car,588.48,79.51,627.54,119.85,0.2829,,,,,0
112,714,bike,25.02,210.05,49.21,257.98,0.2881,opposite_carriageway,19.26,-10.18,0.467,0
113,9,car,621.69,172.63,789.09,324.55,0.9274,main_carriageway,19.76,18.33,0.68,0
113,10,car,506.05,351.14,788.63,624.0,0.9043,main_carriageway,59.09,25.94,0.402,0
113,13,bike,509.83,177.37,561.23,272.52,0.9148,main_carriageway,20.31,11.33,0.487,0
113,14,car,1077.79,60.93,1197.85,150.39,0.8258,,,,,0
113,15,bike,929.44,235.86,1041.0,425.46,0.9027,main_carriageway,76.11,35.86,0.426,0
113,16,car,1183.08,63.72,1279.58,159.91,0.8322,,,,,0
113,18,car,876.81,62.6,974.07,124.23,0.7126,,,,,0
113,23,car,628.37,103.41,711.01,171.97,0.9024,,,,,0
113,24,bike,863.21,102.61,909.87,185.58,0.885,main_carriageway,29.69,8.42,0.273,0
113,25,car,706.43,52.57,790.25,98.86,0.6859,,,,,0
113,27,bus,955.18,42.11,1032.27,110.25,0.5077,,,,,0
113,32,car,481.52,101.68,532.18,144.85,0.8771,,,,,0
113,22,bike,320.53,105.5,337.86,142.8,0.6177,,,,,0
113,350,bike,539.04,89.09,557.12,121.76,0.4489,,,,,0
113,449,bike,822.73,145.65,880.48,249.45,0.9237,main_carriageway,40.82,14.35,0.332,0
113,532,bike,114.81,162.41,133.56,199.72,0.316,,,,,0
113,741,bike,553.31,80.29,572.44,111.41,0.4788,,,,,0
113,515,bike,779.99,71.35,809.81,113.48,0.2883,,,,,0
113,826,car,589.05,78.14,629.97,120.54,0.3535,,,,,0
113,848,bike,1196.33,360.09,1280.0,621.34,0.5158,,,,,0
113,589,rickshaw,78.65,182.65,112.09,223.1,0.3537,,,,,0
114,9,car,623.05,173.55,791.86,326.41,0.9271,main_carriageway,17.93,17.0,0.688,0
114,10,car,511.7,355.14,794.87,624.0,0.9044,main_carriageway,52.44,16.12,0.294,0
114,13,bike,511.79,177.77,563.43,273.53,0.9149,main_carriageway,17.76,9.92,0.488,0
114,14,car,1077.82,60.91,1197.79,150.4,0.8262,,,,,0
114,15,bike,936.37,237.47,1049.5,428.96,0.9026,main_carriageway,66.87,32.73,0.44,0
114,16,car,1183.05,63.7,1279.61,159.91,0.8323,,,,,0
114,18,car,879.08,63.42,974.53,124.27,0.713,,,,,0
114,23,car,629.33,103.53,712.48,172.59,0.9024,,,,,0
114,24,bike,865.41,101.8,912.9,186.36,0.8853,main_carriageway,25.66,7.39,0.277,0
114,25,car,706.49,52.58,790.2,98.84,0.6859,,,,,0
114,27,bus,954.77,42.02,1032.21,110.4,0.5072,,,,,0
114,32,car,481.94,102.06,532.64,145.07,0.877,,,,,0
114,22,bike,320.58,105.69,337.89,142.87,0.6175,,,,,0
114,350,bike,539.58,88.74,557.88,121.63,0.4487,,,,,0
114,449,bike,826.25,145.96,884.71,250.93,0.9235,main_carriageway,35.63,12.46,0.33,0
114,532,bike,114.53,162.0,133.39,199.53,0.3143,,,,,0
114,741,bike,553.73,80.32,572.99,111.59,0.4787,,,,,0
114,515,bike,779.9,71.18,809.9,113.57,0.2881,,,,,0
114,826,car,589.27,77.69,630.68,120.75,0.3543,,,,,0
114,848,bike,1199.7,362.77,1280.0,622.47,0.5171,,,,,0
114,861,bike,275.18,104.18,292.38,138.34,0.3128,,,,,0
114,589,rickshaw,78.86,182.66,112.58,222.97,0.3566,,,,,0
115,9,car,623.38,173.85,792.87,327.0,0.9271,main_carriageway,17.2,16.47,0.692,0
115,10,car,512.54,356.48,797.93,624.0,0.9043,main_carriageway,49.53,12.62,0.247,0
115,13,bike,512.45,177.89,564.12,273.84,0.9149,main_carriageway,16.78,9.46,0.491,0
115,14,car,1077.86,60.9,1197.73,150.41,0.8262,,,,,0
115,15,bike,938.54,238.0,1052.46,430.12,0.9026,main_carriageway,63.22,31.49,0.446,0
115,16,car,1183.04,63.69,1279.62,159.92,0.8323,,,,,0
115,18,car,880.02,63.71,974.53,124.29,0.713,,,,,0
115,23,car,629.64,103.56,712.9,172.79,0.9024,,,,,0
115,24,bike,866.1,101.47,913.86,186.61,0.8853,main_carriageway,24.11,6.99,0.278,0
115,25,car,706.52,52.58,790.16,98.83,0.6859,,,,,0
115,27,bus,954.61,41.98,1032.21,110.46,0.5072,,,,,0
115,32,car,482.01,102.19,532.83,145.14,0.877,,,,,0
115,22,bike,320.59,105.75,337.9,142.88,0.6175,,,,,0
115,350,bike,539.73,88.6,558.17,121.58,0.4487,,,,,0
115,449,bike,827.36,146.05,886.09,251.42,0.9235,main_carriageway,33.53,11.72,0.33,0
115,532,bike,114.41,161.87,133.32,199.48,0.3143,,,,,0
115,741,bike,553.87,80.32,573.17,111.66,0.4787,,,,,0
115,515,bike,779.87,71.11,809.93,113.61,0.2882,,,,,0
115,826,car,589.38,77.56,630.8,120.81,0.3543,,,,,0
115,848,bike,1201.11,363.63,1280.0,622.84,0.5171,,,,,0
